artigoEmPeriodico	2005	http://dx.doi.org/10.1016/j.canlet.2004.11.050	Expression profile of malignant and non-malignant diseases of the thyroid gland reveals altered expression of a common set of genes in goiter and papillary carcinomas	Cancer Letters	STOLF, B ; ABREU, C ; MAHLERARAUJO, M ; DELLAMANO, M ; MARTINS, W ; DECARVALHO, M ; CURADO, M ; DIAZ, J ; FABRI, A ; BRENTANI, H ; CARVALHO, A. F. ; SOARES, F. A. ; KOWALSKI, L. P. ; Hirata, Roberto ; REIS, L. F.	Qualis nao identificado	Cancer Letters
artigoEmPeriodico	2004	http://dx.doi.org/10.1016/S0010-4825(03)00073-8	An environment for knowledge discovery in biology	Computers in Biology and Medicine, Washington, DC ,USA, July 2004	BARRERA, Junior ; CESAR JUNIOR, R. M. ; FERREIRA, J. E. ; GUBITOSO, M. D.	B1	Computers in Biology and Medicine
artigoEmPeriodico	2004		A parallel algorithm for finding small sets of genes that are enough to distinguish two biological states	Genetics and Molecular Biology, Brasil	BARRERA, Junior ; TORRES, Martha	B3	Genetics and Molecular Biology (Impresso)
artigoEmPeriodico	2004	http://dx.doi.org/10.1093/bioinformatics/btg399	Is Cross-Validation Better than Resubstitution for Ranking Genes	Bioinformatics (Oxford)	BRAGA-NETO, U. ; HASHIMOTO, R. F. ; DOUGHERTY, E. R. ; NGUYEN, D. V. ; CARROLL, R. J.	A1	Bioinformatics (Oxford. Print)
artigoEmPeriodico	2004	http://dx.doi.org/10.1023/B:JMIV.0000026558.10581.e6	Nonlinear Filter Design Using Envelopes	Journal Of Mathematical Image And Vision, Estados Unidos	Brun, Marcel ; Hirata Jr., Roberto ; Barrera, Junior ; Dougherty, Edward R.	Qualis nao identificado	Journal Of Mathematical Image And Vision, Estados Unidos
artigoEmPeriodico	2004	http://dx.doi.org/10.1016/j.fss.2003.07.003	Approximate reflectional symmetries of fuzzy objects with an application in model-based object recognition	Fuzzy Sets and Systems	COLLIOT, O ; TUZIKOV, A ; CESAR JUNIOR, R. M. ; BLOCH, Isabelle	A1	
artigoEmPeriodico	2004	http://dx.doi.org/10.1016/j.rti.2004.06.002	A wavelet subspace method for real-time face tracking	Real-Time Imaging	FERIS, R ; KRUEGER, V ; CESARJR, R	Qualis nao identificado	Real-Time Imaging
artigoEmPeriodico	2004	http://dx.doi.org/10.1093/bioinformatics/bth074	Growing Genetic Regulatory Networks from Seed Genes	Bioinformatics (Oxford), Grã-Bretanha	HASHIMOTO, R. F. ; KIM, S. ; SHMULEVICH, Ilya ; ZHANG, Wei ; BITTNER, M. L. ; DOUGHERTY, E. R.	Qualis nao identificado	Bioinformatics (Oxford), Grã-Bretanha
artigoEmPeriodico	2004		Automated Morphometric Analysis of the Cat Retinal $\alpha$/Y, $\beta$/X and $\delta$ Ganglion Cells using Wavelet Statistical Moment and Clustering Algorithms	Journal of Integrative Neuroscience, World Scientific	LEANDRO, J. J. G. ; JELINEK, H. ; CESAR JUNIOR, R. M. ; SPENCE, I	Qualis nao identificado	Journal of Integrative Neuroscience, World Scientific
artigoEmPeriodico	2004	http://dx.doi.org/10.1158/0008-5472.CAN-03-1850	Molecular Classifiers for Gastric Cancer and Nonmalignant Diseases of the Gastric Mucosa	Cancer Research (Chicago, Ill.)	MEIRELES, S. I. ; Cristo, Elier B. ; Carvalho, Alex F. ; Hirata Jr., Roberto ; Adriane Pelosof ; GOMES, L. I. ; Martins, Waleska K ; BEGNAMI, M. D. ; Cláudia Zitron ; MONTAGNINI, A. L. ; SOARES, F. A. ; Neves, E Jordão ; Reis, Luiz FL	Qualis nao identificado	Cancer Research (Chicago, Ill.)
artigoEmPeriodico	2004	http://dx.doi.org/10.1002/ijc.20329	Gene expression profiles in breast tumors regarding the presence or absence of estrogen and progesterone receptors	International Journal of Cancer	Nagai, Maria Aparecida ; da R?s, Nancy ; Neto, M?rio Mour?o ; de Faria Junior, Silvio Rodrigues ; Brentani, Maria Mitzi ; Hirata, Roberto ; Neves, Eduardo Jord?o	B2	International Journal of Forecasting
artigoEmPeriodico	2004		Genflow: generic flow for integration, management and analysis	Genetics and Molecular Research, http://www.scielo.br/	OIKAWA, M. K. ; BROINIZI, M. E. ; DERMAGOS, A. ; ARMELIN, H. A. ; FERREIRA, J. E.	B2	Genetics and Molecular Research
artigoEmPeriodico	2004	http://dx.doi.org/10.1016/j.rti.2004.05.006	Morphometrical Data Analysis using Wavelets	Real-Time Imaging	TAKEMURA, Celina Maki ; CESAR JUNIOR, R. M. ; ARANTES, R. A. T. ; COSTA, L. da F. ; HINGST-ZAHER, E. ; BONATO, V. ; REIS, S. F. dos	Qualis nao identificado	Real-Time Imaging
artigoEmPeriodico	2003	http://dx.doi.org/10.1016/S0304-4165(02)00446-4	A comparative analysis of structure and spatial distribution of decorin in human leiomyoma and normal myometrium. Biochimica et Biophysica Acta	G, General Subjects	BERTO, A. G. A. ; SAMPAIO, L. O. ; FRANCO, C. R. C. ; CESAR JUNIOR, R. M. ; MICHELACCI, Y.m.	Qualis nao identificado	G, General Subjects
artigoEmPeriodico	2003	http://dx.doi.org/10.1016/S0167-8655(02)00217-9	Design of optimal binary filters under joint multiresolution-envelope constraint.	Pattern Recognition Letters	BRUN, Marcel ; DOUGHERTY, Edward R ; HIRATA JR, R. ; BARRERA, Junior	A1	
artigoEmPeriodico	2003		A glass slide-based agarose gel electrophoresis for determining the efficiency of RNA amplification and Cy-dye incorporation during RNA labeling.	BioTechniques, Estados Unidos	CARVALHO, A. F. ; NEVES, E. J. ; HIRATA JR., R. ; REIS, L. F.	Qualis nao identificado	BioTechniques, Estados Unidos
artigoEmPeriodico	2003		Comparative analysis of amplified and nonamplified RNA for hybridization in cDNA microarray	Analytical Biochemistry	GOMES, L. I. ; SILVA, R. L. A. ; STOLF, B. S. ; CRISTO, E. B. ; HIRATA JR., R. ; SOARES, F. A. ; REIS, L. F. ; NEVES, E. J. ; CARVALHO, A. F.	Qualis nao identificado	Analytical Biochemistry
artigoEmPeriodico	2003	http://dx.doi.org/10.1023/A:1022847527229	A Greedy Algorithm for Decomposing Convex Structuring Elements	Journal of Mathematical Imaging and Vision, USA	HASHIMOTO, R. F. ; BARRERA, Junior	B1	Journal of Mathematical Imaging and Vision
artigoEmPeriodico	2003	http://dx.doi.org/10.1016/S0165-1684(02)00468-1	Efficient Selection of Feature Sets Possessing High Coefficients of Determination Based on Incremental Determinations	Signal Processing	HASHIMOTO, R. F. ; DOUGHERTY, E. R. ; Marcel Brun ; Zheng-Zheng Zhou ; BITTNER, M. L. ; TRENT, J. M.	C	ISRN Signal Processing
artigoEmPeriodico	2003		Exploring the structure-function relationship of cat retinal ganglion cells using wavelets	Brain and Mind (Dordrecht), Kluwer	JELINEK, H. ; CESAR JUNIOR, R. M. ; LEANDRO, J. J. G.	Qualis nao identificado	Brain and Mind (Dordrecht), Kluwer
artigoEmPeriodico	2003	http://dx.doi.org/10.1016/S1051-2004(02)00012-X	1d And 2d Fourier-Based Approaches To Numeric Curvature Estimation And Their Comparative Performance Assessment	Digital Signal Processing	L. F. Estrozi ; L. G. Rios ; A. G. Campos ; CESAR JUNIOR, R. M. ; COSTA, L. da F.	B1	Digital Signal Processing (Online)
artigoEmPeriodico	2003	http://dx.doi.org/10.1016/S0304-3835(02)00587-6	Differentially expressed genes in gastric tumors identified by cDNA array	Cancer Letters (Print)	MEIRELES, S. I. ; CARVALHO, A. F. ; HIRATA JR., R. ; MONTAGNINI, A. L. ; MARTINS, W. K. ; RUNZA, F. B. ; STOLF, B. S. ; SOARES, F. A. ; NEVES, E. J. ; REIS, L. F.	Qualis nao identificado	Cancer Letters (Print)
artigoEmPeriodico	2003	http://dx.doi.org/10.1002/cfg.342	Steady-State Analysis of Genetic Regulatory Networks Modelled by Probabilistic Boolean Networks	Comparative and Functional Genomics	SHMULEVICH, Ilya ; GLUHOVSKY, Ilya ; HASHIMOTO, R. F. ; DOUGHERTY, E. R. ; ZHANG, Wei	Qualis nao identificado	Comparative and Functional Genomics
artigoEmPeriodico	2003		IGFBP-5 and two human ESTs are differentially expressed in thyroid diseases	Cancer Letters, Estados Unidos	STOLF, B. S. ; CARVALHO, A. F. ; MARTINS, W. K. ; RUNZA, F. B. ; BRUN, M. ; HIRATA JR., R. ; NEVES, E. J. ; SOARES, F. A. ; KOWALSK, P. L. ; POSTIGO, J. ; REIS, L. F.	Qualis nao identificado	Cancer Letters, Estados Unidos
artigoEmPeriodico	2002		Robótica, sistemas sensorial e motor: principais tendências e direções	Revista de Informática Teórica e Aplicada, Porto Alegre	CESAR JUNIOR, R. M. ; GONÇALVES, L. M. G.	B4	Revista de Informática Teórica e Aplicada: RITA
artigoEmPeriodico	2002		Pattern recognition theory in nonlinear signal processing	Journal of Mathematical Imaging and Vision	DOUGHERTY, Edward R ; BARRERA, Junior	B1	
artigoEmPeriodico	2002	http://dx.doi.org/10.1089/10665270252833217	Inference from Clustering with Application to Gene-Expression Microarrays	Journal of Computational Biology, Estados Unidos	Dougherty, Edward R. ; Barrera, Junior ; Brun, Marcel ; Kim, Seungchan ; Cesar, Roberto M. ; Chen, Yidong ; Bittner, Michael ; Trent, Jeffrey M.	A1	Journal of Computational Biology
artigoEmPeriodico	2002	http://dx.doi.org/10.1109/34.982891	A Note on Park and Chin´s Algorithm	IEEE Transactions on Pattern Analysis and Machine Intelligence	HASHIMOTO, R. F. ; BARRERA, Junior	A1	
artigoEmPeriodico	2002	http://dx.doi.org/10.1006/rtim.2002.0291	Segmentation of Microarray Images by Mathematical Morphology	Real time imaging, Estados Unidos	HIRATA JR, R. ; BARRERA, Junior ; HASHIMOTO, Ronaldo F ; DANTAS, D. O. ; ESTEVES, G. P.	Qualis nao identificado	Real time imaging, Estados Unidos
artigoEmPeriodico	2002	http://dx.doi.org/10.1023/A:1020377610141	Multiresolution Design of Aperture Operators	Journal of Mathematical Imaging and Vision	Hirata Jr., Roberto ; Brun, Marcel ; Barrera, Junior ; Dougherty, Edward R.	B1	
artigoEmPeriodico	2002		Strong feature sets from small samples	Journal of Computational Biology	KIM, S ; BARRERA, Junior ; DOUGHERTY, Edward R ; CHEN, Y. ; BITNER, M. ; TRENT, J.	A1	
artigoEmPeriodico	2001		Sup-Compact and Inf-Compact Representations of W-Operators	Fundamenta Informaticae	BARRERA, Junior ; HASHIMOTO, R. F.	B1	
artigoEmPeriodico	2001		Multiresolution Analysis for Optimal Binary Filters	Journal Of Mathematical Image And Vision	BARRERA, Junior ; DOUGHERTY, Edward R ; MOZELLEL, Gerard ; KIM, Seungchan ; BRUN, Marcel	B1	Journal of Mathematical Imaging and Vision
artigoEmPeriodico	2001	http://dx.doi.org/10.1023/A:1011139203654	Synergos - Synergetic Vision Research	Real-Time Systems, EUA	CESAR JUNIOR, R. M. ; COSTA, L. da F. ; CONSULARO, L.a. ; O. M. Bruno	Qualis nao identificado	Real-Time Systems, EUA
artigoEmPeriodico	2001	http://dx.doi.org/10.1023/A:1012276422769	From the Sup-Decomposition to Sequential Decompositions	Journal of Mathematical Imaging and Vision	BARRERA, Junior ; HASHIMOTO, R. F.	B1	
trabalhoCompletoEmCongresso	2012		ExpressMatch: a system for creating ground-truthed datasets of online mathematical expressions	10th IAPR International Workshop on Document Analysis Systems	AGUILAR, F. D. J. ; Hirata, Nina S. T.	B1	International Workshop on Document Analysis Systems
trabalhoCompletoEmCongresso	2012		Data-intensive analysis of HIV mutations	IEEE International Conference on e-science	CINTHO, M. ; FERREIRA, J e ; Cesar Jr., Roberto M.	A1	IEEE International Conference on Web Services
trabalhoCompletoEmCongresso	2012	http://dx.doi.org/10.1145/2168556.2168565	Augmenting the robustness of cross-ratio gaze tracking methods to head movement	ETRA 2012	Coutinho, Flávio Luiz ; Morimoto, Carlos H.	Qualis nao identificado	ETRA 2012
trabalhoCompletoEmCongresso	2012		Detecção de ovos de S. mansoni em imagens microscópicas	VIII Workshop de Visão Computacional	Delgado H., Edwin ; Hirata, Nina S. T. ; Finger, E.	B5	Workshop de Visão computacional
trabalhoCompletoEmCongresso	2012		Minerando e Caracterizando Dados de Currículos Lattes	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)	DIGIAMPIETRI, L. A. ; MENA-CHALCO, J. P. ; ALCÁZAR, J. J. P. ; TUESTA, E. F. ; DELGADO, K. V. ; MUGNAINI, R. ; SILVA, G. S.	Qualis nao identificado	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)
trabalhoCompletoEmCongresso	2012		Dinâmica das Relações de Coautoria nos Programas de Pós-Graduação em Computação no Brasil	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)	DIGIAMPIETRI, L. A. ; MENA-CHALCO, J. P. ; SILVA, G. S. ; OLIVEIRA, L. B. ; MALHEIRO, A. P. R. ; MEIRA, D. N. O.	Qualis nao identificado	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)
trabalhoCompletoEmCongresso	2012		A genetic algorithm based approach for combining binary image operators	21st International Conference on Pattern Recognition	Dornelles, M.M. ; Hirata, Nina S. T.	A1	International Conference on Pattern Recognition
trabalhoCompletoEmCongresso	2012	http://dx.doi.org/10.1109/ICWS.2012.14	Transactional Recovery Support for Robust Exception Handling in Business Process Services	2012 IEEE 19th International Conference on Web Services (ICWS)	FERREIRA, JOAO E. ; BRAGHETTO, KELLY R. ; TAKAI, OSVALDO K. ; Pu, Calton	A1	IEEE International Conference on Web Services
trabalhoCompletoEmCongresso	2012		Vehicle Detection using Mixture of Deformable Parts Models: Static and Dynamic Camera	Conference on Graphics	LEON, L. M. C. ; HIRATA JR., R.	B1	Conference on Graphics, Patterns and Images
trabalhoCompletoEmCongresso	2012		Data-Oriented Research for Bioresource Utilization:a Case Study to Investigate Water Uptake in Cellulose Using Principal Components	IEEE International Conference on e-science	LIU, Y. ; DRIEMEIER, C. ; Cesar Jr., Roberto M.	A1	IEEE International Conference on Web Services
trabalhoCompletoEmCongresso	2012	http://dx.doi.org/10.1145/2382936.2383062	A Monte Carlo Approach to Measure the Robustness of Boolean Networks	1st International Workshop on Robustness and Stability of Biological Systems and Computational Solutions	LOUZADA, V. H. P. ; LOPES, F. M. ; HASHIMOTO, R. F.	Qualis nao identificado	1st International Workshop on Robustness and Stability of Biological Systems and Computational Solutions
trabalhoCompletoEmCongresso	2012		Visual rhythm-based plankton detection method for ballast water quality assessment	IEEE ICIP	MATUSZEWSKI, D. J. ; MARTINS, C. I. O. ; Cesar Jr., R.M. ; STRICKLER, R. ; LOPES, R. M.	Qualis nao identificado	IEEE ICIP
trabalhoCompletoEmCongresso	2012		Caracterizando as redes de coautoria de currículos Lattes	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)	MENA-CHALCO, J. P. ; DIGIAMPIETRI, L. A. ; CESAR JUNIOR, R. M.	Qualis nao identificado	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)
trabalhoCompletoEmCongresso	2012		Perfil de Produção Bibliográfica dos Programas Brasileiros de Pós-Graduação em Ciência da Computação	3º Encontro Brasileiro de Bibliometria e Cientometria - EBBC	MENA-CHALCO, J. P. ; DIGIAMPIETRI, L. A. ; OLIVEIRA, L. B.	Qualis nao identificado	3º Encontro Brasileiro de Bibliometria e Cientometria - EBBC
trabalhoCompletoEmCongresso	2012		Towards a quantitative academic internationalization assessment of Brazilian research groups	2nd workshop on Analyzing and Improving Collaborative eScience with Social Networks - IEEE eScience - 2012	PEREZ-CERVANTES, E. ; MENA-CHALCO, J. P. ; CESAR JUNIOR, R. M.	Qualis nao identificado	2nd workshop on Analyzing and Improving Collaborative eScience with Social Networks - IEEE eScience - 2012
trabalhoCompletoEmCongresso	2012	http://dx.doi.org/10.1145/2382936.2383021	Shortest Paths Ranking Methodology to Identify Alterations in PPI Networks of Complex Diseases	ACM International Conference on Bioinformatics	SIMOES, S. N. ; MARTINS, D. C. ; SAMAIA, H. P. B. ; HASHIMOTO, R. F.	B4	ACM International Conference on Bioinformatics and Computational Biology
trabalhoCompletoEmCongresso	2012		Análise temporal da relação orientador-orientado: um estudo de caso sobre a produtividade dos pesquisadores doutores da área de Ciência da Computação	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)	TUESTA, E. F. ; DELGADO, K. V. ; DIGIAMPIETRI, L. A. ; ALCÁZAR, J. J. P. ; MUGNAINI, R. ; MENA-CHALCO, J. P.	Qualis nao identificado	Brazilian Workshop on Social Network Analysis and Mining (BraSNAM)
trabalhoCompletoEmCongresso	2011		Fast QR Code Detection in Arbitrarily Acquired Images	XXIV Sibgrapi Conference on Graphics	BELUSSI, L. F. F. ; Hirata, Nina S. T.	Qualis nao identificado	XXIV Sibgrapi Conference on Graphics
trabalhoCompletoEmCongresso	2011		Asynchronous Replication for Evolutionary Database Development: A Design for the Experimental Assessment of a Novel Approach	OnTheMove Federated Conferences - ODBASE	DOMINGUES, H. ; Kon, F ; FERREIRA, J. E.	Qualis nao identificado	OnTheMove Federated Conferences - ODBASE
trabalhoCompletoEmCongresso	2011		Automatic Labeling of Handwritten Mathematical Symbols via Expression Matching	8th IAPR-TC-15 International Workshop on Graph-Based Representations in Pattern Recognition	Hirata, Nina S. T. ; Honda, W. Y.	Qualis nao identificado	8th IAPR-TC-15 International Workshop on Graph-Based Representations in Pattern Recognition
trabalhoCompletoEmCongresso	2011		Combining features to a class-specific model in an instance detection framework	XXIV Sibgrapi Conference on Graphics	Lara, Arnaldo C. ; Hirata Jr., Roberto	Qualis nao identificado	XXIV Sibgrapi Conference on Graphics
trabalhoCompletoEmCongresso	2011	http://dx.doi.org/10.1109/GENSiPS.2011.6169431	The effect of certain Boolean functions in stability of networks with varying topology	9th IEEE International Workshop on Genomic Signal Processing and Statistics (GENSIPS)	LOUZADA, V. H. P. ; LOPES, F. M. ; HASHIMOTO, R. F.	B4	IEEE International Workshop on Genomic Signal Processing and Statistics
trabalhoCompletoEmCongresso	2011		An Open-source Medical Image Processing and Visualization Tool to Analyze Cardiac SPECT Images	7th International Symposium on Visual Computing	Luis Roberto Pereira de Paula ; Carlos S. Santos ; Marco Antônio Gutierrez ; Hirata Jr., Roberto	A2	International Symposium on Distributed Computing
trabalhoCompletoEmCongresso	2011		Segmentation of Similar Images using Graph Matching and Community Detection	8th IAPR-TC-15 Workshop on Graph-based Representations in Pattern Recognition	MARTINS, C. I. O. ; CESAR JUNIOR, R. M. ; FREITAS, A. V. L. ; JORGE, L. R. ; Leandro, Jorge J. G.	Qualis nao identificado	8th IAPR-TC-15 Workshop on Graph-based Representations in Pattern Recognition
trabalhoCompletoEmCongresso	2011		3D facial animation based on structural registration	XXIV Sibgrapi (Conference on Graphics	MATTOS, A. B. ; MENA-CHALCO, J. P. ; CESAR JUNIOR, R. M.	Qualis nao identificado	XXIV Sibgrapi (Conference on Graphics
trabalhoCompletoEmCongresso	2011		Computer vision research at IBOPE Media automation tools to reduce human intervention	XXIV Sibgrapi (Conference on Graphics	MATTOS, A. B. ; MONTAGNER, I. ; CRIVELLARO, A. ; KLAVA, B. ; BRUN, M.	Qualis nao identificado	XXIV Sibgrapi (Conference on Graphics
trabalhoCompletoEmCongresso	2011	http://dx.doi.org/10.1109/eScienceW.2011.31	Towards automatic discovery of co-authorship networks in the Brazilian academic areas	Workshop On Measuring the Impact of e-Science Research (MeSR 2011) - In Conjunction with 7th IEEE International Conference on e-Science	Mena-Chalco, Jesús Pascual ; Cesar Jr., R.M.	Qualis nao identificado	Workshop On Measuring the Impact of e-Science Research (MeSR 2011) - In Conjunction with 7th IEEE International Conference on e-Science
trabalhoCompletoEmCongresso	2011		3D human face reconstruction using principal components spaces	XXIV Sibgrapi Conference on Graphics	MENA-CHALCO, J. P. ; VELHO, L. ; CESAR JUNIOR, R. M.	Qualis nao identificado	XXIV Sibgrapi Conference on Graphics
trabalhoCompletoEmCongresso	2011		Wi-Fi and Keygraphs for Localization with Cell Phones	Second IEEE International Workshop on Mobile Vision - IWMV - ICCV	Morimitsu, Henrique ; Pimentel, Rodrigo Bernardo ; Hashimoto, Marcelo ; CESAR JUNIOR, R. M. ; Hirata Jr, Roberto	Qualis nao identificado	Second IEEE International Workshop on Mobile Vision - IWMV - ICCV
trabalhoCompletoEmCongresso	2011		Keygraphs for Sign Detection in Indoor Environments by Mobile Phones	8th IAPR-TC-15 Workshop on Graph-based Representations in Pattern Recognition	Morimitsu, Henrique ; Hashimoto, Marcelo ; Pimentel, Rodrigo Bernardo ; CESAR JUNIOR, R. M. ; Hirata Jr., Roberto	Qualis nao identificado	8th IAPR-TC-15 Workshop on Graph-based Representations in Pattern Recognition
trabalhoCompletoEmCongresso	2011		Visualização interativa de redes sociais: um estudo de caso em redes de colaboração científica	Simposio Latinoamericano sobre Computación Gráfica	NASCIMENTO, C. S. ; FREITAS, C. M. D. S. ; GALANTE, R. ; NEDEL, L. ; MENA-CHALCO, J. P.	Qualis nao identificado	Simposio Latinoamericano sobre Computación Gráfica
trabalhoCompletoEmCongresso	2011		A hierarchical Markov random field For road network extraction and its application with optical and SAR data	2011 IEEE International Geoscience and Remote Sensing Symposium	Talita Perciano Costa Leite ; Tupin, Florence ; Hirata Jr., Roberto ; CESAR JUNIOR, R. M.	B1	IEEE International Geoscience and Remote Sensing Symposium
trabalhoCompletoEmCongresso	2011	http://dx.doi.org/10.1109/ICIP.2011.6115668	3D Facial expression analysis by using 2D and 3D wavelet transforms	18th IEEE International Conference on Image Processing - ICIP 2011	PINTO, S. C. D. ; Mena-Chalco, Jesús P. ; LOPES, Fabrício Martins ; VELHO, L ; Cesar Jr., R.M.	A1	IEEE International Conference on Image Processing
trabalhoCompletoEmCongresso	2011	http://dx.doi.org/10.1109/SIBGRAPI.2011.8	Combining Dialectical Optimization and Gradient Descent Methods for Improving the Accuracy of Straight Line Segment Classifiers	24th SIBGRAPI Conference on Graphics	RODRIGUEZ, R. M. ; HASHIMOTO, R. F.	Qualis nao identificado	24th SIBGRAPI Conference on Graphics
trabalhoCompletoEmCongresso	2011	http://dx.doi.org/10.1109/GENSiPS.2011.6169446	Improvement of GNs inference through biological data integration	9th IEEE International Workshop on Genomic Signal Processing and Statistics (GENSIPS)	VICENTE, F. F. R. ; LOPES, F. M. ; HASHIMOTO, R. F.	B4	IEEE International Workshop on Genomic Signal Processing and Statistics
trabalhoCompletoEmCongresso	2011		Semi-automated Segmentation of Brain Tumor from Multicontrast MR Images using Mumford-Shah Model via Level Set	SIBGRAPI Conference on Graphics	ZOGHBI, J ; REAL, L. F. O. C. ; MAMEDE, M. ; JACKOWSKI, M.	Qualis nao identificado	SIBGRAPI Conference on Graphics
trabalhoCompletoEmCongresso	2010		Aplicando Procedência de Dados para a Geração e Análise de Perfis de Doadores de Sangue	XXX Congresso da Sociedade Brasileira de Computação	ALMEIDA, F. N. ; SILVA, P. P. S. B. ; Mendrome, A. ; SABINO, E. C. ; FERREIRA, J. E.	Qualis nao identificado	XXX Congresso da Sociedade Brasileira de Computação
trabalhoCompletoEmCongresso	2010		Classification of Regions Extracted from Scene Images by Morphological Filters in Text or Non-Text using Decision Tree	18th International Conference on Computer Graphics	ALVEZ, W. A. L. ; HASHIMOTO, R. F.	B4	International Conference on Computer Graphics and Imaging
trabalhoCompletoEmCongresso	2010	http://dx.doi.org/10.1109/SIBGRAPI.2010.55	Text Regions Extracted from Scene Images by Ultimate Attribute Opening and Decision Tree Classification	Graphics	ALVEZ, W. A. L. ; HASHIMOTO, R. F.	Qualis nao identificado	Graphics
trabalhoCompletoEmCongresso	2010		Performance Analysis Modeling Applied to Business Processes	Symposium On Theory of Modeling and Simulation - DEVS Integrative MS Symposium - DEVS'10	BRAGHETTO, K. R. ; FERREIRA, J. E. ; VINCENT, J.	Qualis nao identificado	Symposium On Theory of Modeling and Simulation - DEVS Integrative MS Symposium - DEVS'10
trabalhoCompletoEmCongresso	2010		Algebraic approach to optimal clone selection applied in metagenomic projects	International Symposium on Biocomputing,	CANTAO, M. ; ARAÚJO, L. V. ; LEMOS, E. G. M. ; FERREIRA, J. E.	A2	International Symposium on Distributed Computing
trabalhoCompletoEmCongresso	2010		Image Segmentation Using Component Tree and Normalized Cut	SIBGRAPI	CARVALHO, M. A. ; COSTA, A. ; FERREIRA, A. ; CESAR JUNIOR, R. M.	B1	
trabalhoCompletoEmCongresso	2010		Detección de huevos helmintos mediante plantillas dinámicas	XXXVIth Latin American Informatics Conference (XXXVI CLEI)	CHUCTAYA, J. ; MENA-CHALCO, J. P. ; BELTRÁN-CASTAÑÓN, C. ; PATIÑO, R. ; HUMPIRE, G. ; RODRIGUEZ, A.	Qualis nao identificado	XXXVIth Latin American Informatics Conference (XXXVI CLEI)
trabalhoCompletoEmCongresso	2010		A Genetic Algorithm Based Method for Determining Two-level Morphological Operators	17th International Conference on Systems	Dornelles, M.M. ; Hirata, N.S.T.	B3	International Conference on Systems
trabalhoCompletoEmCongresso	2010		Borboleta and SaguiSaúde - Open Source Mobile Telehealth for Public	8th International eHealth,Telemedicine and Health ICT Forum	DUARTE G. L. ; CORREIA, R. ; DOMINGUES, H. ; Kon, F ; KON, R. ; FERREIRA, J. E.	Qualis nao identificado	8th International eHealth,Telemedicine and Health ICT Forum
trabalhoCompletoEmCongresso	2010		Reducing Exception Handling Complexity in Business Process Modeling and Implementation: the WED-Flow Approach	OTM Conferences	FERREIRA, J. E. ; TAKAI, O. K. ; MALKOWSKI, S. ; PU, C.	Qualis nao identificado	OTM Conferences
trabalhoCompletoEmCongresso	2010		Towards Flexible Event-Handling in Workflows Through Data States	Fourth International Workshop on Scientific Workflows (SWF 2010)	FERREIRA, J. E. ; WU, Q. ; MALKOWSKI, S. ; PU, C.	Qualis nao identificado	Fourth International Workshop on Scientific Workflows (SWF 2010)
trabalhoCompletoEmCongresso	2010		A column generation approach for the graph matching problem	International Conference on Pattern Recognition - ICPR	FREIRE, A. ; CESAR JUNIOR, R. M. ; FERREIRA, C. E.	A1	International Conference on Pattern Recognition
trabalhoCompletoEmCongresso	2010		Indexação de Dados Semi-Estruturados para Apoio a Diagnósticos Médicos	XII Congresso Brasileiro de Informática em Saúde - CBIS	Garcia, M.O. ; ARAÚJO, L. V. ; Passos-Bueno, M. R ; SCHLESINGER, D. ; FERREIRA, J. E.	B4	Congresso Brasileiro de Informática em Saúde
trabalhoCompletoEmCongresso	2010		Um sistema de interação baseado em gestos manuais tridimensionais para ambientes virtuais	Simpósio de fatores humanos em sistemas computacionais	Ghirotti, S.E. ; MORIMOTO, C. H.	B4	Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais
trabalhoCompletoEmCongresso	2010		Uma ferramenta de hipervídeo integrada à plataforma Tidia-Ae/Sakai	Fifth Latin American Conference on Learning Objects and Technology Enhanced Learning	Gomes, V.H.P. ; MORIMOTO, C. H.	B5	Latin American Conference on Learning Objects
trabalhoCompletoEmCongresso	2010	http://dx.doi.org/10.1007/978-3-642-13078-6_9	Analysis of Gene Interactions Using Restricted Boolean Networks and Time-Series Data	6th International Symposium on Bioinformatics Research and Applications	HIGA, C. H. A. ; LOUZADA, V. H. P. ; HASHIMOTO, R. F.	B3	International Symposium on Bioinformatics Research and Applications
trabalhoCompletoEmCongresso	2010		Real Time Novel View Scene Rendering From Multiple Sparse Videos	Simpósio de Realidade Virtual - SVR 2010	J. R. da Silva ; SANTOS, Thiago Teixeira ; MORIMOTO, C. H.	Qualis nao identificado	Simpósio de Realidade Virtual - SVR 2010
trabalhoCompletoEmCongresso	2010		SFFS-MR: a floating search strategy for GRNs inference	5th IAPR International Conference on Pattern Recognition in Bioinformatics	LOPES, Fabrício Martins ; MARTINS, C. I. O. ; Martins, David C. ; BARRERA, J ; CESAR JUNIOR, R. M.	A1	International Conference on Pattern Recognition
